feature	ERR2508876	ERR2508877	ERR2508878	ERR2508879	ERR2508880	ERR2508881	ERR2508882	ERR2508883	ERR2508884	ERR2508885	ERR2508886	ERR2508887	ERR2508888	ERR2508889	ERR2508890	ERR2508891	ERR2508892	ERR2508893	ERR2508894	ERR2508895	ERR2508896	ERR2508897	ERR2508898	ERR2508899	ERR2508900	ERR2508901	ERR2508902	ERR2508903	ERR2508904	ERR2508905	ERR2508906	ERR2508907	ERR2508908	ERR2508909	ERR2508910	ERR2508911	ERR2508912	ERR2508913	ERR2508914	ERR2508915	ERR2508916	ERR2508917	ERR2508918	ERR2508919	ERR2508920	ERR2508921	ERR2508922	ERR2508923	ERR2508924	ERR2508925	ERR2508926	ERR2508927	ERR2508928	ERR2508929	ERR2508930	ERR2508931	ERR2508932	ERR2508933	ERR2508934	ERR2508935	ERR2508936	ERR2508937	ERR2508938	ERR2508939	ERR2508940	ERR2508941	ERR2508942	ERR2508943	ERR2508944	ERR2508945	ERR2508946	ERR2508947	ERR2508948	ERR2508949	ERR2508950	ERR2508951	ERR2508952	ERR2508953	ERR2508954	ERR2508955	ERR2508956	ERR2508957	ERR2508958	ERR2508959	ERR2508960	ERR2508961	ERR2508962	ERR2508963	ERR2508964	ERR2508965	ERR2508966	ERR2508967	ERR2508968	ERR2508969	ERR2508970	ERR2508971	ERR2508972
ko:K02521	0.39441	NA	1.22323	1.47391	NA	1.35024	0.75791	0.58027	NA	NA	0.8083	0.31166	NA	0.07713	0.23162	0.07752	NA	0.22764	0.22274	NA	NA	NA	3.02955	2.39939	1.32024	5.03292	1.56552	2.67321	3.35167	8.10759	7.91875	1.55602	9.47132	6.99255	1.97816	2.1475	1.78024	0.73695	0.63138	0.79004	2.74364	3.16484	1.65325	1.94064	0.99244	1.44485	0.14027	1.16835	0.70691	0.4279	NA	0.42977	1.25572	1.63978	1.41032	0.87965	1.192	0.07569	1.18208	2.6818	0.33642	0.55411	0.2577	0.5145	0.06455	0.1435	NA	0.82801	0.50671	0.13289	0.06404	0.1987	NA	NA	1.30568	NA	0.96639	0.9271	NA	3.62733	4.46655	2.79765	0.78775	2.12542	1.04743	NA	0.42073	0.6992	2.81656	0.56361	0.42215	0.49265	2.02434	NA	1.58871	NA	0.52267
ko:K02523	467.8841	487.7543	443.70636	229.89171	454.80054	439.1748	449.45992	440.31968	232.96758	447.38108	449.65711	439.7194	414.26813	345.70559	368.6017	334.76778	235.57242	424.38742	515.56516	476.66136	462.20594	46.3758	214.57119	214.41276	122.81606	279.78006	292.91166	304.99237	311.24226	433.97763	471.05522	503.41001	456.34524	425.37253	413.75199	390.61427	275.86031	480.22843	521.24151	169.30952	576.25943	586.02621	579.55822	394.76802	366.79874	394.73486	386.067	256.49473	362.4862	338.87183	349.0074	338.57333	1.15435	339.31337	316.55013	336.69837	300.31805	84.2419	335.31697	345.93559	335.67984	345.44365	126.3145	264.31515	266.14017	287.4822	137.78708	214.3961	190.71079	191.57165	137.04308	226.11772	209.59773	181.30125	224.69985	223.25132	226.37074	222.67636	113.42095	405.17163	416.47734	390.38898	196.66475	351.07928	370.75608	100.85059	284.66493	294.9786	290.73357	127.20824	373.1622	361.63479	353.34975	86.65745	511.81616	481.44539	101.96194
ko:K02525	7.81668	5.95753	7.30128	2.4082	14.05893	9.18431	16.43757	11.12499	6.66833	4.81061	5.95999	6.16099	1.35051	11.95553	9.50715	4.93233	3.31852	6.59659	7.94612	8.19076	14.04351	0.86531	10.28623	13.22554	6.02779	12.40539	8.20799	9.46337	5.25636	4.85591	7.58673	4.25931	8.20926	3.37309	7.44022	1.79873	3.68293	5.50539	3.83197	4.91658	7.39959	5.1104	8.77394	5.74379	6.39918	7.60082	10.17991	6.8817	6.83983	11.35883	13.16144	10.07831	NA	8.92659	14.49065	8.15022	12.11086	3.18512	4.89088	8.17517	9.88181	7.44328	1.58444	9.30403	10.66901	8.1846	5.03224	5.7371	2.21617	5.40576	4.87523	14.62942	13.0985	10.62407	37.2232	35.22851	36.19054	35.1346	16.6078	8.92552	8.36941	11.64828	11.3829	6.03082	8.58702	3.87899	8.1087	3.87272	6.76191	2.19358	10.45275	12.84087	11.82316	1.56024	5.6765	6.04492	0.70724
ko:K02526	15.53584	8.8091	11.84728	6.93153	35.15098	39.42747	34.90508	32.3307	23.62694	22.3092	29.32339	22.06682	17.9135	14.04308	13.85213	15.11616	9.5603	8.75232	11.85312	19.79018	12.09809	1.25767	19.85716	12.37059	5.68419	22.81516	12.54723	12.86416	9.14714	13.88394	15.63739	23.57637	15.69859	12.66477	9.17357	15.00516	9.58323	6.7337	4.27635	0.83246	10.33569	15.48184	17.30707	10.57735	16.6654	16.10777	7.88276	11.02352	16.14149	17.48203	21.17383	14.4543	1.28297	11.11877	6.68511	11.95985	7.89244	2.33224	20.42467	16.79828	9.63293	14.02947	4.36319	9.5997	11.47231	13.80808	3.56365	38.76658	26.35292	37.68399	21.12215	12.71432	28.67787	11.51408	7.4023	10.31392	12.07212	9.01164	2.16922	9.46946	6.37597	9.97878	2.60711	6.4982	8.52763	3.49227	9.58435	9.22912	11.541	2.21097	18.24925	20.75764	19.64016	6.13745	7.69835	6.85949	1.47698
ko:K02527	633.95558	642.98947	577.65882	313.44274	482.01479	511.65769	543.71549	571.6187	239.95745	609.8672	594.39115	559.30056	560.93984	277.74238	298.20004	289.80823	175.01368	443.51564	426.80603	427.09661	406.03559	39.46822	264.97364	263.96433	168.48586	286.57557	370.3218	358.0219	353.98499	533.67247	529.50437	568.29118	522.72509	464.08099	460.99243	447.63112	317.1639	648.53593	602.83676	198.5041	599.76307	564.39232	615.40705	403.53114	409.39806	418.20118	417.43842	316.28102	397.60004	333.00074	388.93352	376.98372	3.98303	351.29568	333.05756	352.62648	296.71303	94.3378	408.61022	360.67183	387.05644	400.45809	107.29992	340.20598	308.42377	299.3866	193.85842	237.35338	228.52198	243.17872	170.60392	248.18238	271.61279	213.64544	275.80112	232.57201	242.23172	256.31811	133.13151	466.21985	415.67712	466.17998	234.88477	409.89398	437.26088	128.19091	367.03838	307.62469	348.87069	142.5601	436.23589	400.77977	446.95358	99.53495	637.87053	619.20591	150.31868
ko:K02528	730.05497	793.74735	752.57786	398.33267	778.45613	711.56233	767.92637	771.75523	347.98908	679.08021	716.78897	734.25323	678.8927	790.10268	754.4849	801.7601	529.66746	711.10898	712.09675	714.18855	683.38677	59.07511	523.07916	502.81087	311.40007	613.49445	778.71244	806.31445	802.68485	670.6555	658.17858	649.91165	643.56822	743.90579	739.67781	732.13639	519.16269	714.11882	671.7481	225.26653	763.4692	759.37611	753.75482	510.25877	649.0078	541.92616	647.27948	446.76558	560.8057	540.2806	510.27783	517.79592	3.27388	632.00104	566.74197	597.17936	608.33055	178.30351	663.48941	584.14233	598.45165	609.62476	192.40936	664.4593	697.64899	697.14661	416.38503	696.28167	657.87365	700.65665	487.59914	657.64286	776.72066	599.23129	725.84067	708.42622	698.94005	698.73035	306.94711	570.49783	538.10602	518.40953	283.8252	507.11528	521.91526	142.58327	609.75622	633.67533	639.09307	272.17092	651.43252	648.7402	640.0401	133.61156	680.04963	717.02058	164.62338
ko:K02529	2627.26035	2664.34359	2589.60589	1191.15928	2905.17076	2899.03523	2902.26832	2944.45203	1324.21627	2428.00506	2460.76799	2504.23041	2449.71701	3199.88221	3227.19444	3192.71919	2267.23745	3252.39452	3213.04034	3249.80993	3254.91513	303.05271	2255.86666	2146.62817	1387.00769	2561.41189	3136.75519	3351.54433	3117.37942	3245.18686	3248.65028	3088.95863	2983.56405	3494.07842	3428.32959	3549.59225	2330.8585	2299.25122	2349.95824	768.09377	2830.70445	2798.41939	2855.57949	1890.08079	2565.06279	2547.72396	2703.87304	1982.4449	2385.45314	2394.96255	2461.97765	2388.84034	9.45396	2315.70782	2106.35665	2310.46598	2162.46508	661.79895	2405.35974	2253.55424	2494.10157	2267.84023	667.39368	2262.11476	2149.73041	2237.78834	1315.19617	2716.7164	2488.41936	2600.9941	1815.35334	2352.2565	2277.67599	1961.58757	2749.74675	2658.87808	2764.02062	2580.92176	1396.23293	2726.72464	2729.26131	2810.85741	1464.9616	2166.95202	2153.14405	567.90852	2862.55325	2663.76438	2733.29257	1277.06908	2520.82655	2565.98349	2434.33854	514.4279	2865.69877	2888.88824	616.06339
ko:K02530	8.81967	13.93921	9.49221	8.40179	19.20882	18.56868	26.1542	27.90599	8.14214	9.00626	10.55265	8.84494	10.90018	15.3373	14.8092	12.61223	12.15525	17.24031	15.0165	23.59605	19.89199	0.49568	8.79376	12.63421	8.4886	10.05347	1.87503	3.81179	12.41133	14.82024	14.09272	13.55803	15.21446	9.70656	9.61018	11.83155	6.80977	11.62412	9.32415	5.87454	9.82114	13.10509	1.7085	5.50653	3.07324	0.51785	3.72662	1.98484	4.57576	9.43395	5.94702	11.38164	NA	2.50733	2.61263	7.03173	3.24739	0.07782	7.33119	9.46289	6.83542	12.70654	1.76444	11.04002	11.10188	19.58866	10.61051	3.60069	16.8457	12.1553	7.79208	16.68695	16.85391	17.22314	17.21656	12.20481	17.65307	16.51814	8.04717	5.20392	2.08323	5.5632	1.23532	5.14612	7.88541	2.05249	11.75069	11.23284	20.02343	11.08059	18.57007	17.06559	21.40943	3.98009	14.10547	8.73283	0.95676
ko:K02531	NA	NA	NA	NA	1.00855	NA	NA	NA	NA	NA	NA	0.55295	0.99121	NA	NA	NA	NA	NA	0.50951	0.61168	NA	NA	0.44236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43981	NA	NA	NA	NA	NA	0.43707	NA	NA	NA	NA	NA	NA	0.50635	NA	NA	NA	1.0186	NA	NA	0.4544	NA	1.41483	NA	NA	NA	NA	NA	NA	NA	1.60287	NA	NA	NA	NA	NA	NA	NA	0.49967	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4787	0.98268	NA	NA
ko:K02532	12.70816	13.34757	11.87788	5.42988	20.15103	25.26427	23.5193	23.59648	6.69183	12.2077	15.52171	16.4941	10.62916	9.95875	5.88285	10.97309	4.17829	4.92411	11.05128	8.88748	8.18133	1.57018	8.1201	7.66913	3.43189	7.68018	6.42427	7.33555	4.55902	15.33937	25.56894	20.19152	35.51151	13.015	9.01015	15.28384	8.07026	3.40322	6.56326	3.23553	14.51871	14.32265	14.93126	11.08981	12.89878	12.43487	13.44115	7.89886	16.34304	16.53239	16.99623	18.7991	NA	5.02631	1.50157	4.5297	3.55202	0.04804	10.20467	10.02531	7.27139	6.6011	2.53373	5.28302	11.71932	7.48986	5.41288	10.53699	10.03182	12.66135	9.30535	3.8222	7.27279	2.55003	8.6616	3.94478	9.27507	9.6151	4.97749	7.60185	8.90134	6.45681	3.08743	4.34314	4.96677	0.52238	10.70678	6.85477	6.59469	1.15245	9.91458	7.43797	4.13245	1.30862	9.05534	14.88826	4.55068
ko:K02533	103.34759	101.65763	107.70581	64.42452	20.36868	18.36533	17.48047	13.30398	6.10453	16.95456	9.41173	15.77548	9.18881	11.04715	16.80948	10.94742	8.29362	16.36878	13.77958	17.29292	23.82298	1.76196	16.37033	16.12501	14.12244	26.11064	41.26642	50.8298	47.79149	11.20223	11.6101	9.31365	4.60312	5.86249	5.89728	7.70378	5.6166	38.78641	36.74518	11.369	40.3638	30.90519	33.11395	19.37961	10.66156	8.89866	16.42572	8.24998	2.26489	7.26316	2.07914	1.94237	NA	34.44635	33.91895	27.07445	25.96063	7.34045	26.55025	28.55585	25.69492	25.7646	9.73219	17.16495	25.03041	27.33339	17.90268	34.94407	32.38296	25.70387	17.8448	0.64499	5.74686	0.25178	4.45779	5.68953	2.8146	7.95328	5.85089	10.82834	14.89725	11.09651	6.30119	7.79058	8.2591	1.18522	13.40437	14.74443	16.5375	6.08848	24.9214	33.82088	37.90714	3.73279	16.5568	12.57662	4.37767
ko:K02535	112.11487	116.40731	125.09584	63.46836	31.90178	39.73779	25.16785	37.04196	15.11952	17.28755	13.49045	18.68379	14.39926	25.67686	19.77469	21.89763	15.41892	44.76349	31.43057	35.30981	43.00587	1.86869	28.31057	20.46485	14.54955	33.14103	42.11282	49.67952	40.20912	8.93454	9.3543	14.16994	9.93669	11.46232	12.02568	12.70125	3.85274	11.68511	17.80267	2.6441	18.1211	19.85676	21.61792	11.42626	25.56435	31.26303	26.344	26.33828	29.03833	23.78438	20.78579	26.38899	0.44272	20.35196	20.42495	16.6439	16.34885	5.56568	16.70408	18.17647	9.47066	17.12333	2.95372	49.13068	59.16584	45.36437	27.53425	39.28854	50.14145	43.58268	37.42389	23.4445	32.94301	23.81484	5.57189	7.31487	7.34944	5.79796	1.30307	15.55142	19.01007	20.78352	10.21207	11.02263	4.9627	2.87295	11.84401	11.48994	13.99464	6.26512	31.87272	27.34638	19.86163	4.64248	30.0423	33.4243	8.4509
ko:K02536	528.25185	552.79052	597.37824	253.80377	487.0222	472.9742	475.19445	460.43636	205.19975	504.14433	511.5917	521.81065	471.25568	322.96728	324.67057	351.07989	211.30675	392.22009	402.98664	396.12199	392.9812	38.44705	188.82567	189.13691	136.2754	249.22278	335.67632	314.45406	318.18709	457.79947	487.8932	429.4069	419.33195	358.72689	362.03481	350.47258	252.26362	492.20312	488.77559	163.32703	518.14399	521.68478	530.11478	366.67195	355.46308	341.77428	332.07639	257.16892	334.98325	323.10457	347.28657	347.59508	0.82224	326.6015	293.23906	298.65494	273.94032	78.08218	359.10465	321.15157	340.4598	347.79352	100.99227	263.46699	263.43535	259.53062	158.96396	226.22086	211.03499	222.40604	156.19773	210.89661	207.85406	188.83882	232.43752	188.56728	201.42328	225.19641	105.80562	361.1592	355.26069	322.95765	178.74231	314.51212	371.57285	116.28576	308.33634	290.12669	293.74875	127.65087	328.88219	372.28026	316.23989	65.29356	501.87307	515.24965	112.70221
ko:K02538	81.38489	75.64818	96.96262	46.93306	145.60057	153.93601	138.26777	147.44874	86.84161	86.3029	109.43404	96.44967	75.51162	138.90235	106.88115	121.79573	99.25342	94.93562	86.99798	61.47238	86.71079	8.8205	155.77534	173.32248	119.46123	173.82569	230.1186	261.9256	275.84146	162.06886	138.24341	153.99169	120.96624	176.5779	162.69465	179.73384	107.06521	39.33889	41.46324	11.21552	85.88896	92.79686	88.19652	62.3678	68.62157	87.0951	78.30885	59.52381	78.10213	60.56497	77.6909	77.0883	1.80965	72.99538	58.17553	67.97339	71.59278	20.8001	97.96548	83.11956	79.94392	90.74326	28.76954	65.13165	60.62007	63.94201	42.77442	44.81534	49.82189	49.75373	35.25133	42.24481	55.73076	38.46907	58.14848	50.2879	54.08636	47.06189	26.03204	98.06957	99.20714	88.06409	57.40684	50.97366	46.80959	13.22124	124.87011	119.79903	130.4287	60.70971	49.99991	39.71198	42.56257	9.12237	107.00427	95.50025	20.64151
ko:K02545	7.74018	11.19354	19.45596	3.57893	43.0041	47.48492	48.68485	30.74719	15.0579	30.94232	32.57446	31.32683	22.02723	6.42413	5.21109	7.59633	5.32217	16.83623	15.07737	15.11581	9.99684	0.59375	3.76332	1.96489	0.05748	1.92853	NA	3.24926	1.90902	12.99269	13.86051	12.83282	13.22497	13.87352	11.95651	14.57343	8.92667	4.78109	4.68697	1.16511	10.18146	8.60227	10.89824	9.85288	3.48726	1.13402	2.37749	1.2823	6.70535	6.78473	8.59234	5.71827	NA	0.38798	1.69818	0.42044	0.20485	0.5889	1.4562	3.91221	2.45971	3.63146	0.18578	16.38284	7.84518	12.2699	7.65313	9.08931	9.89062	8.44042	6.05306	4.92551	6.80313	8.00409	4.97448	3.08588	6.44036	8.93005	2.23009	11.65202	12.60088	11.53394	5.38306	5.88654	5.19289	1.75481	3.09038	2.42312	3.32345	2.24767	7.91097	8.48719	12.14681	2.25626	30.29473	19.90832	3.19556
ko:K02546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04092	NA	3.19439	NA	NA	NA	NA	NA
ko:K02547	0.91408	3.42973	1.66858	0.41454	5.17978	4.31878	7.26763	8.90359	3.74263	5.54877	3.57202	4.19068	5.8044	NA	0.44176	NA	0.30255	NA	NA	0.17217	NA	NA	0.38559	1.64201	0.67186	2.14332	1.25264	0.30892	0.48024	3.08402	5.31306	6.597	6.32388	4.4488	2.81406	3.65065	2.62009	0.91139	0.32251	NA	2.15097	1.69629	3.00656	1.74882	1.99214	2.15849	1.22714	2.67421	2.74756	2.29927	4.0899	4.80094	NA	0.84366	1.3793	1.70832	1.12983	NA	1.08212	1.08141	1.22993	1.43737	0.1628	1.23157	0.88593	1.97814	1.17057	0.3036	0.91913	0.70266	0.82651	1.36866	3.378	1.55694	4.06944	2.49636	3.48344	2.66867	1.20227	6.42038	3.95065	4.51885	2.47315	7.16496	6.46666	2.0138	3.7118	4.00981	1.98578	2.01881	2.10683	2.42971	3.24464	0.58189	1.60747	0.67809	0.1568
ko:K02548	473.97453	414.99255	428.99109	191.90903	417.9479	458.58603	436.56967	420.99837	203.48004	394.51042	379.17434	412.99671	382.48983	288.80337	292.45117	299.17448	204.89433	450.69249	436.16299	422.02023	439.26653	36.48946	172.2938	152.39071	112.20016	238.77863	247.43873	268.08264	250.35982	444.07016	466.28134	405.89847	406.60223	353.51194	321.03792	358.31457	267.05453	437.05348	484.817	159.07834	472.82526	466.45431	468.20058	323.53952	422.61792	368.72989	351.72259	281.18644	371.8056	377.05752	380.16333	354.20673	2.74443	281.76943	249.58949	293.58043	248.70499	77.79144	297.68253	272.93968	302.26164	297.12753	99.73836	232.07022	215.60133	225.42091	152.93393	191.37375	175.22955	178.33019	116.24684	260.17641	257.05751	199.64445	232.52187	221.66451	196.57248	202.93732	101.32344	418.14788	431.07006	417.37873	189.53407	411.73099	399.93433	106.76002	297.73709	281.76823	290.90631	111.67582	290.17282	289.20841	320.99185	49.59452	506.06466	491.57757	100.70631
ko:K02549	12.2406	14.56667	12.52862	4.03822	18.08933	21.7406	25.74675	18.15701	7.90811	4.24514	4.1035	6.73853	2.72308	15.52032	15.88688	22.56916	9.52806	18.47191	16.66504	17.71957	25.75306	3.55804	8.20274	7.90305	5.91597	6.74294	7.00851	4.70034	8.01326	15.50067	18.88313	20.64421	17.53145	8.28434	9.79948	8.89155	4.84306	6.6428	5.62459	1.86223	8.87999	8.32185	8.53639	4.89636	6.01979	10.63932	12.62325	3.7551	6.15001	2.48582	10.7972	4.16287	NA	8.3854	6.37924	4.45553	7.39628	2.28003	10.36099	9.18363	5.49679	5.71718	1.91176	33.86428	26.86403	35.62828	13.3546	19.3325	12.6183	25.66494	13.65763	16.65476	20.23568	7.19466	22.83812	19.78743	28.45115	24.67564	9.64471	7.55892	7.00662	5.72568	4.74283	9.50152	7.67373	1.84368	34.96056	23.93457	23.46665	8.05804	28.96248	35.3879	26.13331	4.43154	12.8514	12.38082	2.72827
ko:K02550	2.94815	4.98349	3.47512	1.01017	1.44153	NA	NA	1.89919	0.06893	NA	NA	NA	NA	NA	0.14954	NA	0.15283	NA	0.28891	NA	NA	NA	2.81643	1.87254	0.24091	2.43077	1.04789	1.05303	2.79755	10.51695	10.86647	6.08286	4.35912	4.76264	8.5346	4.80524	4.19613	NA	NA	NA	1.37451	1.39226	1.87508	0.79235	3.29278	0.92325	2.51882	2.03212	4.75426	5.69738	5.71569	5.30673	NA	7.97832	10.47928	7.13105	10.08369	1.99618	4.8035	5.72317	6.81814	4.3623	1.23975	1.78227	1.27673	1.63962	1.05093	3.19424	3.04954	3.67992	0.82837	0.23699	0.2	0.01451	1.1953	2.00252	2.08326	0.27912	NA	1.60866	0.33886	0.99194	NA	0.62522	NA	NA	NA	NA	NA	NA	NA	0.87647	0.51216	NA	7.46066	5.48162	1.67172
ko:K02551	542.98312	530.7505	546.99065	277.81119	389.32686	414.37749	414.35792	418.076	191.15228	526.61259	497.11559	551.51522	497.36979	350.63487	368.06049	380.38218	264.07735	476.38962	471.76301	507.20922	482.15514	37.66027	219.88281	206.98996	138.15045	241.31751	310.20598	311.33852	315.54166	418.82833	416.7573	432.42032	368.38658	307.77705	329.86372	330.52051	242.84401	557.31421	587.44702	180.50155	576.25254	572.03641	607.95729	386.61567	397.22817	405.02485	417.14428	298.4968	420.0919	379.45984	404.78425	390.95621	0.99907	265.38079	256.32512	268.58621	247.83887	80.64758	253.02817	252.36488	251.16979	226.36619	79.52166	265.12014	243.83606	251.47998	175.80106	238.35499	190.49659	230.5652	157.22722	212.77624	221.78695	179.09749	227.49441	224.09243	232.06709	253.24044	112.62131	281.69776	258.04265	277.2921	137.93216	287.93065	284.60161	80.62406	267.79546	231.43656	258.79044	110.15779	334.37377	321.48079	300.88276	65.99083	637.37272	615.81464	155.01523
ko:K02552	286.53287	247.95186	274.61387	129.13008	271.81876	262.069	289.10729	300.48987	124.14623	296.78185	313.36764	303.11362	297.54782	163.25512	149.09695	159.39004	111.21637	217.6789	238.35656	202.7255	205.87557	21.93317	184.29294	193.34449	99.4387	196.61227	247.67255	263.10923	274.78088	291.4453	272.35192	253.67401	267.42844	220.63259	213.70906	232.2731	142.48428	337.56047	340.49028	99.21541	385.78758	440.35536	430.66269	256.80691	101.77592	86.14021	108.4182	75.97616	88.75332	85.19865	106.29455	82.24793	NA	118.52132	120.43065	144.80253	151.31008	38.3169	196.2522	170.7066	180.19615	199.11341	71.30713	152.6584	131.80433	129.60222	79.95926	107.45898	100.40205	92.00777	79.59599	102.21651	100.87102	74.6934	139.20094	113.12541	128.44212	128.87356	57.54842	176.97022	150.8862	172.25136	86.88511	208.71877	197.21018	56.23157	128.72414	124.14012	149.75736	60.98689	195.80599	215.36552	186.51571	50.81339	312.57436	301.87659	65.64252
ko:K02553	NA	NA	0.77021	NA	0.73762	1.48802	5.85123	2.23999	3.12011	NA	NA	1.42846	NA	NA	0.15925	NA	NA	NA	NA	0.3499	1.04328	NA	0.08404	0.15089	NA	NA	3.01815	1.56011	0.88918	4.43207	2.62283	2.98487	0.89412	1.75166	3.52928	3.82974	4.48276	NA	1.05857	NA	0.26859	NA	1.47487	2.27528	NA	NA	NA	NA	0.51923	0.34738	NA	1.54002	NA	1.71347	0.72535	0.79246	0.82678	0.50206	3.80404	NA	NA	0.94907	NA	NA	NA	NA	NA	NA	NA	NA	1.12726	NA	NA	1.1249	0.94577	0.89185	0.5799	3.59169	NA	5.12035	2.8494	5.44184	1.43501	0.4885	0.48148	NA	NA	NA	0.51016	NA	2.08882	1.56285	0.51526	0.5327	2.34727	0.69144	NA
ko:K02554	5.38712	10.85072	7.857	4.39602	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.92627	6.28109	4.32531	6.89528	6.0125	6.97797	3.36862	6.96931	NA	0.94834	2.54595	NA	0.43948	1.5406	2.41968	1.0048	7.27109	5.09243	6.52213	7.75185	0.43039	3.69133	0.43066	2.8573	0.88794	NA	1.23304	2.08293	0.95394	4.36512	0.31124	NA	NA	0.90775	NA	NA	0.75942	NA	NA	NA	2.97072	1.33398	1.94321	1.45192	0.44468	0.75092	0.29564	0.6698	0.88552	0.44188	NA	0.91012	0.50102	1.44659	0.7056	0.30679	1.87376	0.90296	1.44342	0.32714	1.32845	1.42012	1.27283	4.5446	1.87731	0.93998	NA	0.48149	NA	NA	NA	NA	NA	NA	1.39854	0.45185	0.30071	2.74515	NA	0.79406	NA	8.5683	8.68479	0.92379
ko:K02556	204.33855	193.60416	197.87339	110.20628	68.10747	60.10095	62.32437	60.66638	27.6254	53.22902	63.82085	45.99644	69.68321	43.96511	48.56678	34.85477	38.84212	79.89954	108.27732	89.75909	79.98067	8.4257	52.08234	45.54515	26.12916	73.5003	55.51047	44.89107	50.11486	21.09807	24.65085	25.72099	25.49733	44.4873	65.28599	44.94445	42.41011	23.34033	20.63026	11.60089	48.3645	52.33298	53.32186	38.56236	59.14966	49.06405	66.48101	41.40428	37.40632	41.6047	52.3601	46.08957	NA	75.99561	63.74158	60.95132	62.71895	24.82814	65.22593	51.84937	79.51152	54.51493	11.99905	60.22114	77.3123	73.45736	41.28032	68.18249	70.51422	75.3749	55.61564	55.85277	62.94143	62.76508	60.50016	52.12568	50.82808	69.45413	26.11109	72.28418	63.98936	84.34244	43.34253	48.09277	65.71526	18.91607	115.23343	109.23424	122.1658	53.74284	112.41753	86.8927	72.39009	16.43165	51.69821	54.10998	7.11795
ko:K02557	394.70504	366.74805	358.66387	176.28342	187.20438	180.59519	196.8318	191.84733	98.70977	189.32057	166.99609	154.78876	157.85035	167.05554	176.46662	169.30694	117.85146	367.86156	334.3616	358.3055	367.35078	28.71911	128.66729	133.75309	86.63237	152.21924	146.78229	166.25951	173.53606	166.23014	167.9961	180.88692	173.60827	126.32951	161.79474	121.33165	114.5767	104.40557	125.2872	28.82014	182.28631	160.41126	180.85204	156.45707	106.77956	86.29831	89.09775	67.44736	118.76466	122.28941	111.43318	118.66931	0.67458	119.90291	106.60132	129.74039	105.43741	35.17271	131.5167	99.93374	146.17084	141.54776	45.36791	213.15835	198.17658	231.50891	147.53968	166.3174	183.31519	170.25384	138.20626	166.60268	158.10487	126.42888	136.58312	106.60087	104.55524	113.32284	53.14474	147.15735	122.06495	146.56312	72.58911	167.30063	170.83187	40.70034	221.01206	214.24691	218.09315	107.78446	166.43856	143.52878	142.74368	31.85614	252.9383	230.91658	41.90649
ko:K02558	48.71183	65.73121	63.68625	34.23379	81.68866	82.59009	83.76405	72.26343	36.54377	26.29705	22.85223	30.72086	28.3249	37.36831	32.29886	33.03817	23.85448	60.20753	55.23077	48.48332	64.96973	8.07482	32.49477	27.53394	22.36518	42.17756	31.15249	24.43069	26.27175	21.54795	14.91917	19.09553	12.77607	11.93068	10.71267	15.92984	15.47583	41.31558	46.52882	12.43514	71.60415	63.37046	67.95276	43.8267	28.9441	28.88801	29.60972	18.50711	27.25386	16.68538	27.36631	21.76335	NA	19.57545	18.77533	24.54027	15.61238	6.92891	21.31853	22.2452	18.57845	16.30307	5.07478	6.94358	8.39156	9.71533	8.57754	13.60395	16.67511	12.94961	7.69125	52.08388	44.78442	44.56023	26.87313	23.1025	22.5184	22.05602	11.85831	23.6197	20.55273	25.1035	10.17215	27.31793	34.93195	12.1724	13.37226	13.01676	11.79027	6.14325	22.57791	28.65176	29.27671	4.11982	69.66864	68.14151	21.17296
ko:K02560	5.3038	7.29965	4.7024	3.08344	16.09512	8.70193	11.26102	8.6982	7.08047	6.96184	4.34262	6.17295	7.7459	1.62461	1.26369	1.59206	2.53815	7.20861	9.97018	6.89692	7.67942	0.79559	1.8054	2.29355	0.38883	2.8975	1.48968	2.5674	2.58639	7.79332	4.74062	7.98882	5.59325	6.72822	9.40921	11.94494	4.23626	3.11569	2.96956	0.25	6.51017	7.48223	4.14634	3.72308	1.50622	0.80992	3.62156	2.31869	5.48007	2.95215	3.45161	4.28343	NA	0.71063	0.88339	4.65531	1.31419	NA	6.97638	1.90079	4.33827	2.61322	0.45896	4.08438	6.32524	4.6943	1.34491	4.27568	2.80059	2.19398	1.60821	0.27835	0.38259	0.92273	NA	0.99191	3.33143	1.34345	0.60976	11.11477	12.86419	6.55584	4.47344	4.25838	5.5154	2.09731	0.97213	1.65855	1.32271	0.54322	3.5434	1.93966	1.65493	0.69167	4.17938	3.67504	0.67733
