feature	SRR15511253	SRR15511254	SRR15511255	SRR15511256	SRR15511257	SRR15511258	SRR15511259	SRR15511260	SRR15511261	SRR15511262	SRR15511263	SRR15511264	SRR15511265	SRR15511266	SRR15511267	SRR15511268	SRR15511269	SRR15511270	SRR15511271	SRR15511272	SRR15511273	SRR15511274	SRR15511275	SRR15511276	SRR15511277	SRR15511278	SRR15511279	SRR15511280	SRR15511281	SRR15511282	SRR15511283	SRR15511284	SRR15511285	SRR15511286	SRR15511287
ko:K21084	NA	1.43425	20.56233	33.27373	33.68309	NA	184.1923	63.51315	2.38536	3.02623	10.23527	6.26084	13.63128	7.51485	2.10274	0.9401	3.34687	18.99309	13.29905	10.1034	0.85286	62.50668	21.69998	2.50197	3.10249	8.57302	3.43862	6.93842	12.53553	0.52702	20.06324	6.27164	0.42425	7.51779	64.56842
ko:K21085	2.40626	1.46481	9.69729	25.12126	14.91377	12.14963	107.11552	37.76408	3.69478	4.90535	8.38032	4.72041	2.41574	4.2883	0.39637	0.01356	0.26515	17.17378	8.89286	10.57939	3.19181	28.99826	2.82844	NA	1.58787	1.30681	0.40779	5.52398	1.87842	NA	0.59375	1.16691	4.23474	1.80833	40.88212
ko:K21086	1.26141	1.98311	10.55277	29.95359	15.3866	NA	109.36134	29.52453	NA	16.48648	15.92206	8.69105	2.06688	2.4996	1.21049	0.9958	1.10323	32.51274	8.24838	5.25515	1.53628	38.4249	8.70637	5.52061	3.38569	5.61139	13.12644	3.83454	1.25101	1.51922	0.70934	NA	1.75489	3.05753	39.25489
ko:K21087	NA	0.81665	5.10679	10.55025	10.59569	0.92746	76.31491	29.21797	NA	NA	NA	2.53796	NA	NA	1.27449	NA	NA	10.5225	3.75532	1.4811	NA	19.96861	1.3231	NA	0.60366	1.14217	NA	NA	NA	NA	2.10172	NA	NA	0.04006	27.95967
ko:K21088	NA	2.0463	9.19285	10.08184	6.77768	0.20279	114.68087	35.53414	0.17203	NA	NA	2.56892	0.33058	1.22476	0.60525	NA	3.10429	18.40076	7.22815	6.75381	NA	21.42127	0.95979	NA	3.39067	0.32214	NA	0.15049	4.55505	NA	3.67918	1.15116	NA	1.39767	57.6995
ko:K21089	1.04271	2.50806	28.22008	29.9119	9.06164	NA	194.06322	63.55133	NA	NA	NA	4.56816	2.98684	5.66855	0.51302	NA	NA	34.28271	5.12231	7.16147	1.41844	55.82283	1.505	NA	5.21745	0.05744	NA	NA	6.08791	0.34634	0.24899	0.24653	NA	2.66395	91.27539
ko:K21090	1.17779	0.12752	12.1282	21.82603	14.99145	1.01888	154.32612	43.58762	0.07441	0.58491	NA	0.60886	1.58744	0.8454	0.26937	2.49355	NA	23.67714	10.1969	7.31458	NA	29.28775	1.42762	0.68951	1.19827	5.81821	NA	NA	3.50911	0.97158	1.05817	6.65203	NA	NA	56.63672
ko:K21104	0.54141	0.32626	11.94887	NA	0.41054	0.5101	10.81176	46.21866	14.26716	0.44539	0.49431	NA	0.97301	0.47804	NA	NA	NA	NA	NA	0.92985	17.80334	NA	NA	2.04982	NA	NA	NA	NA	NA	12.49339	0.49444	NA	1.58212	NA	NA
ko:K21105	3.86243	10.48695	1.21163	1.8327	2.63066	0.72342	5.31356	3.02402	0.28519	1.14815	0.52814	NA	17.43805	18.27876	15.99454	0.29155	NA	6.47323	20.06021	6.87254	6.23142	12.19865	NA	0.2368	1.17414	2.12188	1.48765	NA	3.03517	3.77718	6.77791	1.70604	2.18158	0.13131	2.33602
ko:K21116	0.80209	0.28991	NA	NA	0.72409	0.88834	1.24629	1.04394	0.64106	0.32091	0.38159	NA	NA	2.38848	2.5522	NA	0.54353	NA	NA	0.89657	0.64226	NA	0.99759	NA	NA	NA	NA	NA	0.88881	0.90611	NA	NA	0.34648	NA	NA
ko:K21121	NA	2.66031	0.77488	NA	NA	4.33714	NA	1.46414	1.32166	NA	NA	NA	NA	0.92006	5.38993	NA	NA	NA	NA	2.50008	16.13863	NA	NA	NA	NA	NA	NA	NA	1.18508	1.18557	1.83564	3.57835	7.81652	NA	NA
ko:K21125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21132	0.72747	5.31801	16.71758	40.6609	9.36331	1.07778	1.44725	9.07472	2.10459	8.8047	8.54112	12.92696	4.72031	34.05113	14.60081	NA	6.94351	38.82159	18.56328	14.10581	20.89409	257.87616	10.23346	7.04113	2.41595	NA	57.07397	5.54207	0.69675	10.87156	6.53121	10.4859	24.71737	16.51434	15.42816
ko:K21134	NA	NA	NA	NA	NA	NA	NA	NA	6.02017	NA	NA	1.85841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21135	9.56417	5.75243	30.64198	31.70737	39.32945	12.91355	122.23929	50.14737	3.15767	2.07346	7.92391	2.1617	23.81724	13.29718	38.51965	NA	NA	21.61787	6.80022	13.6213	19.86214	48.34157	0.33544	0.93567	12.70379	34.28858	8.36192	5.37665	3.45342	0.43947	0.28011	0.09245	4.94106	0.38489	55.50213
ko:K21137	NA	0.64134	0.72043	NA	NA	NA	NA	1.16674	2.62085	NA	NA	NA	NA	NA	1.56383	NA	NA	NA	NA	NA	1.60108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.90792	NA	0.26646
ko:K21138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66778	NA	NA	NA
ko:K21140	338.20679	213.84021	96.48485	181.7636	192.08574	235.55811	308.73443	162.48657	71.6382	69.70563	294.93648	51.35066	417.87586	151.80847	390.23379	37.65161	148.19936	251.46433	145.60208	150.42038	123.20995	209.29667	229.44912	101.21009	51.77548	237.13166	112.80449	395.42866	279.36435	89.36548	206.36903	294.74307	91.60781	137.80253	196.45275
ko:K21142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32051	NA	NA	NA	NA	NA	NA
ko:K21147	190.15874	323.34612	240.49196	941.3914	577.22659	126.42593	1052.10397	899.182	102.70373	614.03483	459.87755	325.71586	316.98586	679.71943	996.20865	179.27229	1075.13701	733.90188	700.78191	559.01248	398.91549	895.0139	450.90028	77.08377	277.29255	775.84409	703.20152	496.17179	167.56134	310.89744	498.53837	424.07327	153.03154	475.48407	403.16654
ko:K21153	NA	NA	NA	NA	0.73213	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80363	NA	NA	NA	NA	NA	NA	0.71049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21155	NA	NA	NA	NA	NA	NA	NA	NA	1.92318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.01452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21163	1.08282	15.51429	21.91504	0.39597	22.73762	NA	4.76459	11.48395	NA	0.39831	9.47768	25.57149	6.54846	12.28964	0.1366	1.30329	2.7323	25.76051	6.34529	31.67896	6.53552	NA	17.3031	NA	24.02296	6.25911	0.8414	NA	27.35495	64.8432	14.90647	22.83524	30.90263	37.38546	14.72327
ko:K21185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5713	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21197	NA	NA	NA	NA	NA	NA	NA	NA	2.30781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4268	NA	NA	NA	NA	NA
ko:K21198	NA	NA	NA	NA	NA	0.82633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21217	NA	NA	NA	NA	NA	NA	NA	NA	26.20882	NA	NA	NA	0.60624	NA	NA	NA	NA	NA	NA	NA	0.25245	1.20894	NA	NA	NA	NA	NA	NA	NA	176.27861	NA	NA	NA	NA	NA
ko:K21218	NA	NA	NA	NA	NA	NA	NA	NA	23.56134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	133.71374	NA	NA	NA	NA	NA
ko:K21219	1.93937	8.78096	4.02453	21.60842	4.18433	0.84472	6.36908	8.49401	19.4984	2.34311	2.86422	8.50809	4.55675	6.81228	3.30484	NA	0.51202	29.52416	4.27486	4.08443	11.8782	12.9269	21.45153	1.728	3.02903	NA	7.59088	NA	11.12322	16.10423	16.92892	2.70583	4.37177	13.92692	12.71017
ko:K21220	NA	0.47274	NA	NA	NA	NA	NA	0.52036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21249	NA	NA	NA	NA	NA	NA	NA	NA	0.40217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74376	NA	NA	3.04339	NA	NA
ko:K21252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22634	3.19831	8.14071	NA	NA	NA	NA	8.41296	1.08433	NA	NA	NA	1.73148	0.99451	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21253	NA	2.7689	0.11691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10653	0.19231	NA	NA	NA	NA	0.67226	NA	NA	NA	NA	NA	NA	1.35744	NA
ko:K21264	NA	2.7689	0.11691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10653	0.19231	NA	NA	NA	NA	0.67226	NA	NA	NA	NA	NA	NA	1.35744	NA
ko:K21265	NA	2.7689	0.11691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10653	0.19231	NA	NA	NA	NA	0.67226	NA	NA	NA	NA	NA	NA	1.35744	NA
ko:K21273	27.13966	13.41504	2.13229	2.5868	17.82926	40.13491	35.58927	24.00146	33.36657	23.53446	12.22182	12.32642	64.61738	20.89826	17.47614	NA	10.12739	16.50238	6.79138	46.04844	13.22978	7.06372	59.75029	NA	11.19445	10.81165	3.11582	197.40885	10.43221	4.72636	1.41274	19.58133	4.55009	35.98095	41.78704
ko:K21275	NA	NA	NA	NA	2.89219	NA	NA	NA	NA	NA	NA	NA	1.67817	NA	0.79795	NA	1.0458	NA	5.65052	NA	4.0599	NA	NA	NA	0.80622	NA	NA	0.4206	22.16576	8.49252	NA	NA	NA	NA	NA
ko:K21276	0.54463	NA	1.6874	0.3328	2.3097	6.60317	NA	NA	NA	NA	NA	0.18788	0.83182	1.79334	0.77493	0.20285	1.57869	NA	NA	7.42143	2.32614	4.64963	1.61659	0.34286	0.61426	0.70563	2.43424	5.5868	7.51369	0.7431	3.77337	NA	0.40216	4.73368	1.21444
ko:K21278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.50035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6175	1.83418	NA	NA	NA
ko:K21279	94.51118	10.63148	40.43999	169.40595	192.35248	36.46786	31.86097	51.665	0.51727	117.21788	105.80463	12.5488	28.23949	80.00057	91.74647	6.72612	38.62637	323.54669	239.93695	69.22826	55.86689	407.05932	18.34491	43.12846	31.1549	11.28069	48.9425	11.34947	30.69394	113.97681	68.09507	28.55555	87.21601	334.18764	133.86608
ko:K21285	1.28087	0.82303	NA	NA	3.08868	NA	NA	NA	NA	NA	NA	NA	3.11614	0.27162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26084	NA	2.12568	1.06139	NA	NA	NA	NA	0.54647	0.26685	0.66944
ko:K21288	NA	NA	0.03751	0.12048	NA	NA	0.2355	0.04764	NA	0.94814	0.52614	0.05228	NA	NA	0.04071	NA	NA	0.16093	0.0736	NA	0.51752	0.12677	NA	NA	0.12009	NA	NA	NA	NA	NA	0.12774	NA	NA	0.74981	NA
ko:K21289	NA	NA	NA	NA	NA	NA	NA	5.14343	NA	NA	NA	NA	NA	NA	7.5145	NA	NA	NA	NA	0.99878	30.18865	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.98421	3.1484	NA	NA	NA
ko:K21298	5.33878	12.95959	2.7357	0.24783	NA	NA	2.20879	2.95684	2.17845	0.22191	0.98511	NA	NA	0.92587	1.31221	NA	NA	NA	NA	1.2573	1.82047	NA	0.56269	1.53191	NA	NA	0.46247	NA	2.22053	0.24594	0.24634	NA	NA	NA	1.86709
ko:K21303	0.22133	3.81966	11.92894	3.41958	4.98732	0.27804	NA	NA	6.01297	1.44245	4.45012	NA	3.0618	2.09344	NA	NA	1.01136	22.83078	7.4725	17.78981	8.64058	18.63811	NA	0.42857	12.05723	0.48111	19.92495	49.88513	6.02495	78.1348	0.36087	0.89327	0.83283	2.00447	3.14395
ko:K21306	30.60502	2.79016	5.02694	1.58165	NA	5.10384	5.95607	2.71787	11.50954	0.29983	NA	NA	21.44415	0.62131	1.01561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87318	NA	NA	NA	4.88229	NA	6.59694
ko:K21307	9.24092	1.97637	5.36423	5.20157	7.51225	5.16123	1.14308	3.18254	0.42616	9.65659	2.39095	0.80249	8.56151	3.38162	3.47911	NA	2.54624	54.48699	3.34426	0.9824	3.96332	3.28995	3.64019	0.47136	6.87152	6.53629	2.7782	13.80919	1.02871	3.8735	4.15163	2.45086	11.23545	2.75277	4.94639
ko:K21308	6.61049	3.26826	0.26133	6.26407	3.31256	25.46504	3.85671	5.06697	1.37365	2.9119	3.713	3.94473	13.52021	18.80488	12.69025	4.8445	6.61509	NA	NA	2.68932	6.28241	59.43776	4.48644	12.42201	NA	NA	3.49333	1.2291	1.76716	4.15692	10.4498	5.3261	0.67563	7.8306	18.34636
ko:K21309	2.89245	NA	NA	NA	NA	1.97821	NA	2.24301	NA	0.93124	0.95137	1.0968	4.3715	NA	NA	NA	2.15557	15.75784	0.44178	NA	0.46789	0.43798	NA	NA	NA	5.26925	0.99435	2.97083	2.13081	0.95008	0.47581	0.67433	NA	0.45194	4.21676
ko:K21310	0.28359	1.1314	24.87403	42.95104	6.70817	2.31731	708.58517	473.14901	5.18235	9.27668	12.30057	5.61265	7.36358	34.00203	35.35576	0.11235	2.24481	18.60336	11.68757	8.1028	3.22796	21.2825	5.96041	2.38897	133.28096	891.60232	NA	NA	7.96551	7.042	81.35607	113.0128	1.60865	12.23708	41.66086
ko:K21312	NA	NA	NA	0.12847	0.1615	NA	1.81454	NA	NA	NA	NA	NA	NA	NA	0.17727	NA	NA	NA	NA	NA	NA	0.15673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21313	NA	3.35057	4.2518	0.5393	3.37907	2.87689	36.64626	26.16041	NA	NA	NA	NA	0.44388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78552	1.72372
ko:K21328	NA	NA	NA	NA	NA	NA	0.58665	1.51507	NA	NA	NA	2.79598	0.62424	0.52885	0.5695	NA	NA	NA	NA	NA	0.39601	NA	NA	NA	0.57975	NA	NA	NA	NA	NA	0.55575	NA	NA	NA	0.59159
ko:K21343	NA	3.06383	3.21155	NA	0.82365	0.55725	NA	4.38486	3.73332	NA	NA	NA	NA	NA	3.42064	NA	NA	NA	NA	NA	23.35915	NA	0.30738	NA	NA	NA	NA	NA	1.39863	1.17606	3.39506	NA	10.47671	NA	NA
ko:K21344	5.44929	16.69909	19.67261	67.47615	31.43887	3.6701	166.96609	64.50934	9.30679	31.56995	21.31961	8.48528	22.38753	18.91046	18.89377	4.95463	10.81164	28.88326	19.67608	34.96456	49.12542	119.42273	14.86735	10.99114	9.47482	8.01265	4.09948	9.58361	11.47364	21.98795	13.36973	4.00613	7.87145	4.8107	54.91003
ko:K21345	5.82082	7.66421	6.48048	23.82276	13.24362	5.22247	16.22078	14.75378	5.966	10.82581	21.38732	4.1948	12.69541	6.89533	8.70483	NA	13.23622	3.63674	21.11479	20.73009	44.25073	37.15644	14.50301	10.39597	6.75926	4.85683	0.941	8.05925	9.15668	11.9451	14.25563	8.73668	23.87947	8.49836	8.12923
ko:K21349	NA	NA	2.40799	14.06765	2.78718	6.41731	1.06297	1.45275	5.56871	1.43735	0.68088	NA	NA	NA	0.46921	0.92104	1.375	NA	NA	3.29095	0.40184	3.94056	NA	1.37143	NA	1.70325	1.23989	1.81885	4.40349	0.6262	0.40864	NA	0.64346	0.77628	1.51298
ko:K21350	56.76278	232.34076	139.44674	61.19687	283.34398	190.99179	293.00648	135.56294	92.23288	141.91502	334.23121	40.31586	301.87792	249.30594	235.02411	30.70959	89.59089	102.24649	43.65554	235.90353	102.39681	199.66844	142.79475	67.60364	59.44439	197.92743	267.68792	551.92844	249.25884	57.29613	213.7836	124.11164	95.70555	273.60561	226.99963
ko:K21355	116.03265	39.94579	6.8773	1.93653	23.67331	93.60093	16.44572	63.70297	52.75172	3.41594	85.63554	3.7008	53.91645	10.8898	11.66914	2.03852	4.96819	27.04858	14.57095	99.39978	156.62233	18.84214	5.08377	7.8068	5.78661	12.10097	6.91964	10.15471	11.06374	20.06877	54.08279	8.9877	25.1774	4.89546	2.75564
ko:K21357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33013	0.33026	NA	NA	NA	NA	NA
ko:K21358	NA	NA	NA	NA	NA	NA	2.92175	5.85656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.18526	NA	NA	NA	NA	NA	NA	NA	0.85589	NA	NA	NA	NA	NA	NA
ko:K21360	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.60755	NA	NA	NA	1.30417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21363	1.27583	NA	NA	1.05571	NA	1.00171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.60126	12.80214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83707	NA	NA
ko:K21364	16.81405	27.04449	132.35976	393.74749	179.37316	45.8806	214.51913	136.53481	4.48119	157.7826	85.30386	52.92024	17.10871	51.5556	46.72097	10.25383	32.59257	153.92064	171.40593	206.57931	111.38925	293.64442	68.38569	28.44232	239.04183	915.12378	442.37428	403.1387	168.28941	3.42343	224.10057	128.61044	18.74961	146.39127	144.03979
ko:K21365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21366	4.94705	NA	NA	NA	NA	NA	6.52595	4.36036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29637	NA	NA	NA	NA	NA
ko:K21367	0.95759	5.80004	3.65166	NA	2.83888	2.2934	4.66036	1.03715	19.6562	0.87521	NA	0.48311	NA	NA	1.01157	1.0724	1.03766	7.69152	3.88139	8.10042	0.47771	4.10289	0.92634	0.19726	4.82635	NA	11.60746	0.91767	0.4848	7.20148	0.97158	NA	0.91923	2.99245	NA
ko:K21374	NA	NA	0.90054	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6158	NA	0.4887	NA	NA	NA	NA	6.02834	NA	1.78584	NA	NA	NA	1.16811	NA	1.03444	NA	0.62483	0.53643	NA	NA	NA	NA
ko:K21375	NA	NA	NA	NA	NA	NA	2.1287	1.06673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.89292	1.95179	NA	NA	NA	NA	NA	NA	NA	0.99039	NA	NA	NA	0.96519	NA	NA
ko:K21379	21.24624	29.8851	10.13811	18.91085	121.39582	22.12169	19.58771	23.21874	31.00392	22.12127	64.03434	16.63732	15.45013	74.51676	86.9026	2.80525	5.13771	120.1371	63.74324	98.57082	100.39625	165.34762	24.325	84.14195	13.65939	7.99612	25.1482	12.26581	24.5295	10.75229	12.62173	2.93245	34.87282	106.1775	21.28632
ko:K21391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21393	32.98269	23.5149	30.17733	49.77799	40.11539	13.65934	122.44827	36.72533	13.38479	8.26988	41.6145	13.18529	52.34686	23.64909	17.12706	2.11945	1.64628	54.08274	17.46876	24.83377	34.28081	39.7377	13.6947	4.57725	8.03492	5.53657	37.15005	9.42752	107.20226	88.9581	34.05989	11.59678	26.68721	18.78037	60.77269
ko:K21394	50.79126	23.44566	68.82883	56.74975	38.67684	137.15177	198.29751	118.54246	128.7866	17.72407	65.69011	13.80412	98.95518	52.46223	76.26176	4.93165	41.64587	34.98759	29.55201	51.55967	85.59112	95.04118	22.0338	43.52432	16.63847	16.38409	65.86571	33.17766	216.68744	66.14436	104.12861	66.58764	29.83247	149.46797	185.59181
ko:K21395	196.25783	98.13173	189.92035	199.59602	231.1105	300.83943	253.35873	231.2726	111.94104	79.06153	122.21767	42.16072	322.06076	307.28681	303.69813	28.41684	83.94693	338.72351	159.87556	238.06627	186.39896	237.92532	137.44239	116.17118	134.73228	223.05519	219.55164	240.91871	393.12379	289.08659	228.30099	102.88403	156.36702	395.60244	288.40934
ko:K21396	NA	4.68367	NA	NA	NA	NA	NA	2.55286	1.45657	NA	NA	NA	NA	1.14323	1.84665	NA	NA	NA	NA	NA	18.21366	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.57104	NA	9.14684	NA	NA
ko:K21397	3.82859	29.49456	8.04548	NA	18.32005	13.34259	12.29124	3.92506	28.7654	1.86403	12.20529	4.00541	2.31915	1.34035	2.05098	NA	1.5245	2.38047	NA	1.40708	6.55242	22.30794	3.39416	1.17899	4.56946	2.07681	0.22583	5.05074	17.42573	1.56276	7.216	10.772	16.42333	1.51626	1.49443
ko:K21398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21399	20.36207	7.76173	17.59629	9.31574	2.38753	14.36905	8.41996	10.98807	11.42872	1.22701	7.14622	NA	3.06441	3.50566	3.76836	NA	1.42678	27.9398	12.05298	3.76044	NA	2.24367	2.64665	1.41418	NA	1.45526	1.42054	2.52359	11.84788	NA	10.348	6.99201	6.91596	4.38864	NA
ko:K21400	11.8538	7.38564	18.87244	8.53974	2.85063	13.14032	10.55491	17.39611	11.48528	2.42182	11.02123	4.23589	3.29691	10.10849	7.14834	NA	2.10754	102.42485	24.40945	2.51836	2.61132	6.89598	10.85722	0.4255	1.15924	0.63598	18.05816	3.2033	18.19813	9.16054	14.03101	9.21538	15.54062	17.52692	2.52345
ko:K21401	2.77524	1.76722	1.75699	NA	2.7896	NA	1.47416	0.82236	2.27132	NA	NA	NA	NA	0.64119	NA	NA	NA	12.81948	1.53326	NA	0.24674	1.80282	2.74376	0.32143	1.12992	NA	0.6637	1.02002	1.19973	NA	1.98414	0.34915	3.9152	NA	5.95921
ko:K21405	145.45809	137.99424	70.09794	55.15379	84.95144	119.43754	124.77569	153.21787	42.10345	39.5483	72.51924	41.49685	78.03276	119.2744	130.65435	2.62999	11.78482	260.52697	82.78249	100.89582	98.6516	91.63018	67.34682	113.24344	62.24895	95.29966	75.04507	65.62127	77.22102	85.88537	191.72046	59.91586	49.05737	91.2103	70.80863
ko:K21411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39045	NA	1.34579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21412	NA	NA	NA	NA	NA	NA	NA	NA	1.33936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.32853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21413	NA	NA	NA	NA	NA	NA	NA	1.86678	NA	NA	13.56262	NA	NA	NA	0.86619	NA	NA	NA	NA	NA	6.83126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82604	NA	NA
ko:K21415	NA	NA	NA	NA	0.37652	0.47366	NA	NA	NA	NA	NA	NA	1.26943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K21416	122.50871	75.7247	103.5865	38.77129	88.04456	75.45149	168.15181	220.1426	30.1702	21.57705	65.09296	21.368	39.19818	49.71141	43.0403	7.38309	39.7831	288.42834	75.21525	82.62781	137.61508	68.13493	20.15019	96.29492	14.97356	3.99923	108.79088	57.03642	99.72549	114.02569	117.40555	52.79056	103.76475	86.18664	34.60455
ko:K21417	140.19307	82.61389	95.98688	38.11169	64.85769	141.51731	182.3047	222.72167	59.12702	29.14432	68.3662	14.00017	64.93913	93.94636	46.93614	5.41322	8.51067	192.75874	68.38373	98.21996	100.44739	88.66602	25.47556	74.71262	23.42447	9.76224	86.64465	60.76017	88.43029	142.80219	102.92778	44.39577	85.57658	38.59347	24.12312
ko:K21420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.302	13.40079	NA	NA	NA	NA	NA	0.95199	0.5468	0.96249	5.48795	NA	NA	NA	NA	NA	NA	NA
ko:K21429	28.28622	1.97927	1.36658	0.56361	0.57002	10.43945	11.78294	12.3093	8.29517	1.72053	0.89791	3.47815	7.16345	4.13027	5.80635	NA	NA	7.65599	6.00686	16.81552	16.31317	3.27055	2.96217	8.22169	1.40776	3.08714	3.31496	2.28938	12.31407	3.39278	2.26164	3.95486	8.59049	1.58376	4.8234
ko:K21430	1.59874	1.25898	16.23602	30.92439	19.15394	4.85136	123.13592	74.48211	11.39766	2.89764	3.28901	88.30184	47.98182	13.21167	7.76486	1.10591	0.75716	36.50927	8.30411	6.57572	11.19953	36.5394	77.83912	2.8959	7.8847	5.67366	11.97667	4.61633	33.05369	10.46396	26.85048	24.33934	5.09552	18.18003	37.64245
