Run,Assay Type,AvgSpotLen,Bases,bio_material,BioProject,BioSample,Bytes,Center Name,collection_timepoint,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Diet,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,host_scientific_name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Participant_ID,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,SRA Study,Submitter_Id,INSDC_center_alias,Scientific_Name
ERR6544894,AMPLICON,500,13840500,Stool,PRJEB44020,SAMEA8793956,5634224,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week8,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Orange fiber (3 snacks a day),2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6171084,SAMEA8793956,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP08-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793956,TP08-01_Week8_Study2OrangeFiber,ERP128019,TP08-01_Week8_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564593,AMPLICON,500,21115000,Stool,PRJEB44020,SAMEA8793735,10660878,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190783,SAMEA8793735,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP01-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793735,TP01-01_Week1_Study1PeaFiber,ERP128019,TP01-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564594,AMPLICON,500,18396000,Stool,PRJEB44020,SAMEA8793742,9422336,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190784,SAMEA8793742,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP01-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793742,TP01-02_Week1_Study1PeaFiber,ERP128019,TP01-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564595,AMPLICON,500,68528000,Stool,PRJEB44020,SAMEA8793749,35558230,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190785,SAMEA8793749,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP02-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793749,TP02-01_Week1_Study1PeaFiber,ERP128019,TP02-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564596,AMPLICON,500,64651000,Stool,PRJEB44020,SAMEA8793756,33949933,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190786,SAMEA8793756,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP02-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:37:00Z,1,SAMEA8793756,TP02-02_Week1_Study1PeaFiber,ERP128019,TP02-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564597,AMPLICON,500,16860000,Stool,PRJEB44020,SAMEA8793763,8550515,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190787,SAMEA8793763,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP03-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793763,TP03-01_Week1_Study1PeaFiber,ERP128019,TP03-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564599,AMPLICON,500,20168500,Stool,PRJEB44020,SAMEA8793770,10326896,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190789,SAMEA8793770,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793770,TP03-02_Week1_Study1PeaFiber,ERP128019,TP03-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564600,AMPLICON,500,19751500,Stool,PRJEB44020,SAMEA8793777,10020080,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190790,SAMEA8793777,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP04-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793777,TP04-01_Week1_Study1PeaFiber,ERP128019,TP04-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564601,AMPLICON,500,19741500,Stool,PRJEB44020,SAMEA8793784,10040474,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190791,SAMEA8793784,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793784,TP04-02_Week1_Study1PeaFiber,ERP128019,TP04-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564602,AMPLICON,500,22425500,Stool,PRJEB44020,SAMEA8793791,11554775,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190792,SAMEA8793791,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793791,TP05-01_Week1_Study1PeaFiber,ERP128019,TP05-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564603,AMPLICON,500,21272500,Stool,PRJEB44020,SAMEA8793798,10838436,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190793,SAMEA8793798,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP05-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793798,TP05-02_Week1_Study1PeaFiber,ERP128019,TP05-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564604,AMPLICON,500,18443500,Stool,PRJEB44020,SAMEA8793805,9327180,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190794,SAMEA8793805,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP06-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793805,TP06-01_Week1_Study1PeaFiber,ERP128019,TP06-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564605,AMPLICON,500,19449000,Stool,PRJEB44020,SAMEA8793812,9955124,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190795,SAMEA8793812,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP06-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793812,TP06-02_Week1_Study1PeaFiber,ERP128019,TP06-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564606,AMPLICON,500,73177500,Stool,PRJEB44020,SAMEA8793819,37398364,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190796,SAMEA8793819,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP07-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793819,TP07-01_Week1_Study1PeaFiber,ERP128019,TP07-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564607,AMPLICON,500,77810500,Stool,PRJEB44020,SAMEA8793826,40109448,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190797,SAMEA8793826,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP07-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793826,TP07-02_Week1_Study1PeaFiber,ERP128019,TP07-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564608,AMPLICON,500,22635500,Stool,PRJEB44020,SAMEA8793833,11504577,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190798,SAMEA8793833,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP08-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:37:00Z,1,SAMEA8793833,TP08-01_Week1_Study1PeaFiber,ERP128019,TP08-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564609,AMPLICON,500,18517000,Stool,PRJEB44020,SAMEA8793840,9353349,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190799,SAMEA8793840,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP08-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793840,TP08-02_Week1_Study1PeaFiber,ERP128019,TP08-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564610,AMPLICON,500,17686000,Stool,PRJEB44020,SAMEA8793847,8817861,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190800,SAMEA8793847,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP09-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793847,TP09-01_Week1_Study1PeaFiber,ERP128019,TP09-01_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564611,AMPLICON,500,13937000,Stool,PRJEB44020,SAMEA8793854,7195959,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190801,SAMEA8793854,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:44Z,2022-04-14T00:23:44Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP09-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793854,TP09-02_Week1_Study1PeaFiber,ERP128019,TP09-02_Week1_Study1PeaFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564612,AMPLICON,500,12149000,Stool,PRJEB44020,SAMEA8793865,5284245,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190802,SAMEA8793865,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP01-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793865,TP01-01_Week1_Study2OrangeFiber,ERP128019,TP01-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564613,AMPLICON,500,13508000,Stool,PRJEB44020,SAMEA8793869,5560918,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190803,SAMEA8793869,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP01-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793869,TP01-02_Week1_Study2OrangeFiber,ERP128019,TP01-02_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564614,AMPLICON,500,13300000,Stool,PRJEB44020,SAMEA8793881,5440517,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190804,SAMEA8793881,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP02-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793881,TP02-01_Week1_Study2OrangeFiber,ERP128019,TP02-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564615,AMPLICON,500,12808000,Stool,PRJEB44020,SAMEA8793885,5401536,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190805,SAMEA8793885,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP02-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793885,TP02-02_Week1_Study2OrangeFiber,ERP128019,TP02-02_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564616,AMPLICON,500,50755500,Stool,PRJEB44020,SAMEA8793913,25407286,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190806,SAMEA8793913,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP03-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793913,TP03-01_Week1_Study2OrangeFiber,ERP128019,TP03-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564617,AMPLICON,500,13825000,Stool,PRJEB44020,SAMEA8793917,5675565,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190807,SAMEA8793917,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP03-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793917,TP03-02_Week1_Study2OrangeFiber,ERP128019,TP03-02_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564618,AMPLICON,500,14824000,Stool,PRJEB44020,SAMEA8793937,6077075,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190808,SAMEA8793937,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP04-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793937,TP04-01_Week1_Study2OrangeFiber,ERP128019,TP04-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564619,AMPLICON,500,14581500,Stool,PRJEB44020,SAMEA8793941,6141256,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190809,SAMEA8793941,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP04-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793941,TP04-02_Week1_Study2OrangeFiber,ERP128019,TP04-02_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564620,AMPLICON,500,14367500,Stool,PRJEB44020,SAMEA8793945,5906546,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190810,SAMEA8793945,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP05-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793945,TP05-01_Week1_Study2OrangeFiber,ERP128019,TP05-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564621,AMPLICON,500,14334000,Stool,PRJEB44020,SAMEA8793949,5880933,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190811,SAMEA8793949,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP05-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793949,TP05-02_Week1_Study2OrangeFiber,ERP128019,TP05-02_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564622,AMPLICON,500,14641500,Stool,PRJEB44020,SAMEA8793905,6154628,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190812,SAMEA8793905,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP06-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-17T20:36:00Z,1,SAMEA8793905,TP06-01_Week1_Study2OrangeFiber,ERP128019,TP06-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564623,AMPLICON,500,13851500,Stool,PRJEB44020,SAMEA8793909,5814968,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190813,SAMEA8793909,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP06-02,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793909,TP06-02_Week1_Study2OrangeFiber,ERP128019,TP06-02_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
ERR6564624,AMPLICON,500,13407000,Stool,PRJEB44020,SAMEA8793889,5529561,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,Week1,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Free diet,2022-04-14,2022-04-14,2022-04-14,2022-04-14,ERX6190814,SAMEA8793889,Homo sapiens,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,2022-04-14T00:23:43Z,2022-04-14T00:23:43Z,public,unspecified,PAIRED,PCR,METAGENOMIC,metagenome,TP07-01,ILLUMINA,2022-04-14T00:00:00Z,2022-05-12T04:10:00Z,1,SAMEA8793889,TP07-01_Week1_Study2OrangeFiber,ERP128019,TP07-01_Week1_Study2OrangeFiber,WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES,
