feature	ERR1995525	ERR1999767	ERR1999768	ERR1999769	ERR1999770	ERR1999771	ERR1999772	ERR1999773	ERR1999774	ERR1999775	ERR1999776	ERR1999777	ERR1999778	ERR1999779	ERR1999780	ERR1999781	ERR1999782	ERR1999783	ERR1999784	ERR1999785	ERR1999786	ERR1999787	ERR1999788	ERR1999789	ERR1999790	ERR1999791	ERR1999792	ERR1999793	ERR1999794	ERR1999795	ERR1999796	ERR1999797	ERR1999798	ERR1999799	ERR1999800	ERR1999801	ERR1999802	ERR1999803	ERR1999804	ERR1999805	ERR1999806	ERR1999807	ERR1999808	ERR1999809	ERR1999810	ERR1999811	ERR1999812	ERR1999813	ERR1999814	ERR1999815	ERR1999816	ERR1999817	ERR1999818	ERR1999819	ERR1999820	ERR1999821	ERR1999822	ERR1999823	ERR1999824	ERR1999825	ERR1999826	ERR1999827	ERR1999828	ERR1999829	ERR1999830	ERR1999831	ERR1999832	ERR1999833	ERR1999834	ERR1999835	ERR1999836	ERR1999837	ERR1999838	ERR1999839	ERR1999840	ERR1999841	ERR1999842	ERR1999843	ERR1999844
ko:K11970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.30464	1.99795	NA	NA	NA	NA	NA	NA	0.69118	NA	1.05409	1.02009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33797	NA	NA	NA	NA	NA	0.32488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.90427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22646	NA	1.21884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87498	3.07671	NA	NA	NA	0.96573	0.48124	NA	0.69533	0.22965	NA	1.25426	NA	NA	NA	NA	NA	NA	NA	NA	3.74418	1.45616	0.75239	2.03329	1.12232	NA	NA	NA	NA	NA	NA	NA	0.97084	0.68012	NA	NA	1.02899	NA	0.70287	NA	NA	0.43822	NA	0.33118	NA	NA	NA	NA	NA	NA	NA	0.55366	3.07927	NA	NA	NA	0.47397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11981	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82041	0.83906	0.85019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44058	NA	NA	NA	NA	NA	NA	0.86962	NA	NA	1.32145	NA	2.46278	0.44029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28538	NA	NA	NA	0.42815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38769	NA	NA	1.30837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.41972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.24083	3.30873	1.8241	NA	NA	NA	NA	NA	3.25155	NA	0.50883	4.41583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34842	NA	1.38712	NA	0.47691	0.94623	0.81954	2.79436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11991	8.0176	2843.70932	3072.97569	625.83232	456.99422	380.86058	2757.40787	1750.42858	1564.96203	2108.94396	559.88954	825.52873	2357.50945	728.04197	283.84663	1200.40353	1133.44194	1242.11925	388.57208	786.89618	705.46529	1335.81084	2033.14793	922.38376	436.86469	821.00598	650.70565	492.26445	481.90512	381.26565	509.47526	2612.17741	2029.40175	1301.97015	1140.51261	851.72324	1476.57741	718.19416	439.78751	245.88103	1067.19713	1123.3511	797.28684	933.35547	723.24395	1168.24841	493.13585	409.06888	942.30151	942.20076	265.0457	814.54123	1282.49568	1763.63163	931.84301	1099.26655	296.26023	2028.50624	904.13667	397.84962	624.55308	716.47433	820.05657	1064.37011	1012.61945	423.72062	2395.69527	612.57186	402.2098	1713.82065	503.28742	326.81917	3080.76492	2332.90887	549.70535	355.4262	1095.5436	943.24298	716.88443
ko:K11996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32621	3.255	NA	NA	NA	NA	1.56186	NA	NA	0.8368	NA	0.83095	NA	NA	NA	NA	0.30532	NA	0.30758	0.60584	1.8515	1.22867	0.61064	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78772	0.54126	0.77547	NA	NA	NA	0.85369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63122	1.06671	NA	NA	NA	0.76913	0.79088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K11997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5437	0.13777	NA	0.78192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52116	NA	NA	NA	NA	NA	0.16114	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08826	2.96224	1.74872	0.81695	NA	NA	NA	NA	1.53807	0.31727	1.17236	2.08149	NA	NA	NA	NA	0.17128	NA	NA	NA	1.90418	0.51694	0.51383	0.17068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31314	NA	0.97103	0.313	0.18343	NA	0.30102	0.55008	NA	NA	NA	NA	0.52693	NA	NA	0.3541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34654	0.3538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35446	NA	NA	NA	NA	0.37117	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35224	NA	NA	0.71012	0.69858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12021	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15898	1.15217	1.41698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.58302	0.13777	NA	2.35053	NA	1.01934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.45449	NA	NA	NA	2.96691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.28979	NA	NA	NA	NA	NA	0.19896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59002	NA	NA	NA	NA	NA	NA	NA	NA	0.30248	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16114	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12035	NA	1.95638	1.06651	NA	NA	NA	NA	NA	NA	1.0429	0.5333	NA	0.3678	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0524	NA	NA	0.13777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16114	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64611	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.50473	0.5033	0.5016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5017	0.49809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12049	NA	NA	0.3115	NA	NA	NA	1.84768	NA	0.30253	1.65984	1.28809	1.34864	14.0999	2.70764	2.65291	NA	NA	0.24394	2.13676	8.31799	0.60812	12.75778	28.03092	18.3831	0.54033	24.74281	4.57544	NA	NA	NA	NA	0.31779	NA	NA	NA	NA	NA	NA	NA	NA	1.52591	0.22239	0.66055	1.16268	1.70793	2.0953	0.24342	0.25027	2.04301	7.5361	1.19761	13.01092	32.31901	21.59153	12.53863	NA	NA	NA	NA	0.76701	0.96131	0.80153	6.18858	NA	NA	NA	NA	0.09687	0.79911	7.46012	NA	NA	NA	NA	NA	NA	1.25284	8.05008	1.76924
ko:K12050	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.50643	0.49746	0.50406	4.13817	0.52023	0.52387	1.5561	0.51722	NA	3.01019	1.11215	0.55098	NA	7.11263	31.70643	1.29856	47.4515	1.77817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.50078	3.80647	NA	1.01198	NA	3.98072	4.60686	0.51277	NA	1.66656	1.68631	NA	16.23034	35.48065	18.34805	10.32962	NA	NA	NA	NA	NA	0.75603	1.30079	6.60387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07992	14.83305	5.47032
ko:K12052	NA	0.3721	1.11506	NA	NA	NA	NA	0.31482	0.16679	0.15558	0.35156	NA	0.14214	NA	NA	NA	0.14286	NA	NA	NA	NA	NA	NA	NA	NA	0.23054	0.15691	NA	NA	NA	NA	0.1587	0.15797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16631	0.16491	1.27417	0.82736	NA	NA	NA	NA	NA	NA	0.66633	0.52211	NA	NA	1.13252	NA	NA	NA	NA	NA	5.68225	3.601	NA	2.36614	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16769	3.22031	0.87234
ko:K12053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12055	NA	1.19509	0.39414	0.06489	0.20084	NA	0.06201	0.5127	0.03278	6.30404	3.23928	8.77386	15.04812	5.53369	2.74837	22.42368	17.7736	91.56761	5.03101	NA	1.35913	1.38794	3.1922	0.0908	0.07912	0.09199	NA	0.09322	0.08629	NA	0.09459	6.25702	0.55578	0.68046	1.17659	0.03874	0.14431	0.03544	0.11997	0.19209	0.132	2.44581	0.05495	0.28526	0.02685	0.06741	0.12246	14.98582	33.8231	11.65554	11.52724	21.06077	26.75063	105.13399	21.51698	NA	NA	0.12167	NA	0.11773	0.02565	0.09683	0.59937	1.24921	0.53154	0.11639	1.80555	0.12977	NA	0.68516	0.07085	0.0808	1.21717	0.66933	0.28248	0.13867	1.40737	2.74068	0.06135
ko:K12056	NA	118.77828	46.42808	5.7513	27.61233	0.24742	5.29256	6.89746	5.62374	2.59204	1.61335	14.34314	8.41784	1.53036	0.43314	28.61313	19.44713	25.46715	9.07117	0.89564	0.92854	1.57643	4.6915	4.48541	1.93661	2.69889	4.19717	6.5891	5.191	2.43745	8.42892	6.4868	17.43752	2.56056	5.32648	54.53853	16.49053	7.49863	5.56301	1.256	2.18427	2.69811	1.47831	4.44108	3.03685	43.55026	1.76811	0.92538	1.45592	3.85142	0.51835	2.82026	2.94481	5.90398	1.8351	2.47041	0.57179	11.1987	1.99138	0.1556	1.70316	2.13829	3.78528	0.67137	6.53084	1.37336	9.32088	1.43805	1.01882	8.39504	1.75611	4.69517	36.21159	19.53281	3.2896	0.70079	14.4697	14.02246	3.55974
ko:K12057	NA	17.30625	33.59369	5.37375	8.95412	5.52435	28.69331	7.78632	28.32836	3.1315	2.55119	4.77692	2.29161	0.1741	NA	14.93087	8.29861	13.22556	8.07792	2.95454	1.34776	13.44093	5.71306	1.09051	1.70153	0.91815	1.52977	1.13876	1.29708	1.7066	0.90471	9.93808	24.16259	5.936	3.73745	18.66503	29.90076	22.25501	5.72627	0.16671	18.3714	3.50363	7.47549	4.04811	4.14687	37.43017	3.36012	0.81571	1.93062	5.24229	NA	0.29001	3.91647	2.31707	1.38302	2.98645	NA	4.75197	0.217	1.52451	28.46845	0.21528	1.49205	3.28311	6.17189	10.15	32.5537	3.10766	3.82098	9.31095	1.75321	0.43185	2.69985	3.54563	0.897	0.98928	1.79601	4.98484	1.01786
ko:K12058	NA	5.636	9.51177	0.89054	1.08955	NA	0.99812	NA	0.17586	2.34865	0.15821	9.91662	1.6909	0.40279	NA	0.45664	0.37657	0.42053	0.65428	0.33504	1.37325	1.42708	1.83717	1.30449	NA	0.64667	1.09748	0.19793	0.16252	1.03753	1.64503	3.03755	10.69868	1.24961	4.65272	1.16906	1.10478	0.50152	0.54084	NA	1.04486	0.18047	0.22335	0.99625	1.12906	29.98869	2.21364	NA	0.35513	1.35054	0.80584	0.33967	0.83952	0.00303	0.33955	1.68293	0.57186	15.33722	0.83469	0.10288	0.56609	1.71044	1.56379	0.32972	2.52446	1.71782	7.2979	0.36494	0.52411	2.4981	0.40232	1.494	6.80327	7.18644	1.06705	NA	2.74068	2.62635	0.083
ko:K12059	NA	5.34653	2.55986	NA	0.42966	NA	3.98293	0.28034	2.5731	NA	NA	11.23241	0.34263	0.62797	NA	2.60391	0.78829	1.57127	0.60697	0.64617	NA	1.20387	0.23531	0.76355	NA	0.28409	0.64123	0.22372	0.38182	NA	NA	1.41482	5.25404	NA	1.01558	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33182	26.61346	NA	NA	NA	NA	NA	1.13951	NA	1.13143	NA	NA	NA	NA	NA	NA	NA	NA	0.70263	NA	2.14595	1.01116	6.22317	0.28417	1.18525	1.38261	0.39177	NA	NA	1.01658	NA	NA	0.62942	0.23744	NA
ko:K12060	NA	2.89733	5.73716	0.3263	0.63852	0.5242	5.07711	1.07386	0.94947	2.91686	NA	9.00255	2.04897	NA	0.68061	0.39125	NA	NA	NA	0.23623	0.51773	0.53124	1.81668	1.82192	NA	0.90685	1.15961	1.33901	1.16293	0.35971	1.60813	6.48965	8.7535	2.04287	1.24393	NA	0.2803	0.18256	1.14966	NA	1.14518	0.53147	0.36764	NA	1.10545	41.06664	2.34545	NA	2.08799	2.22533	0.36089	0.74071	0.54128	1.91978	0.54542	NA	0.27309	4.9039	0.92409	0.33322	0.27016	1.35923	4.44308	0.57196	4.01334	2.54813	7.47295	NA	1.55225	1.60688	0.6134	1.87385	10.83344	1.55223	NA	NA	2.01058	2.65029	NA
ko:K12061	NA	3.33699	7.07615	0.41093	NA	NA	NA	NA	0.50926	0.43815	1.27247	4.88297	0.46118	0.38706	NA	NA	NA	0.30034	0.24359	0.62997	0.19461	0.22821	0.41409	NA	NA	NA	NA	0.3521	NA	NA	1.66298	0.74115	5.76436	0.52888	0.19979	1.00646	0.39812	NA	NA	NA	NA	NA	NA	0.36044	1.06074	20.74199	1.14527	0.10165	1.10899	0.67994	NA	0.18716	0.21219	1.59138	0.58776	0.24308	NA	2.26896	0.52489	NA	0.75705	NA	1.16803	NA	5.72302	2.80409	7.90265	0.16812	0.20169	1.70744	NA	1.06917	4.58282	3.08351	0.15901	0.49548	3.27162	1.83945	0.5044
ko:K12062	NA	2.61383	5.52433	NA	0.69949	NA	0.23357	0.29332	0.28292	0.99565	0.40731	6.5096	2.05661	0.42595	NA	NA	NA	1.68823	NA	0.31279	NA	0.81292	2.95507	NA	NA	1.2467	1.2263	1.02268	0.20512	1.44232	2.11682	7.44393	8.13596	4.31433	2.69584	0.42496	0.21408	NA	0.64688	NA	NA	NA	0.8934	NA	0.70131	20.30788	0.69747	NA	0.71424	0.8281	NA	0.83343	1.0335	0.23524	1.48807	NA	NA	NA	NA	NA	0.39357	0.98199	NA	NA	1.98316	0.35544	7.58429	NA	NA	NA	0.21046	0.62052	2.40062	1.33831	0.41529	NA	2.07188	4.31438	1.32505
ko:K12063	NA	26.12123	16.26511	2.38901	2.65901	8.45918	28.9384	8.33962	5.89769	6.19234	3.63221	18.97285	17.60569	4.05581	4.14549	25.18757	13.6438	30.94943	6.51633	2.1292	1.77831	4.19582	5.49654	3.98908	0.97102	3.16365	4.47534	19.21002	8.11047	8.81604	9.96165	65.49113	52.50995	20.74291	27.83757	2.12251	5.05478	1.98748	2.64939	0.91532	7.99969	5.83855	5.16579	3.57319	3.93605	56.22871	5.36896	0.51412	1.39807	5.39976	0.55393	4.7365	12.11379	15.24513	16.67973	1.42753	1.84667	33.78387	2.6347	1.01208	1.80449	4.33562	6.69931	6.93344	12.55266	5.49386	24.04408	2.90462	1.9191	15.60082	2.7683	4.47792	20.72672	22.28608	4.90556	0.56697	5.36496	7.51288	2.77754
ko:K12064	NA	2.91481	3.78709	NA	NA	NA	0.77856	3.12878	5.94633	NA	1.16536	2.75524	0.60278	NA	NA	2.02517	1.31261	0.90566	0.58764	1.25117	NA	0.31802	NA	NA	2.60766	0.39633	0.29238	NA	NA	NA	NA	0.62624	4.61177	2.92597	2.91579	NA	NA	1.22383	0.61693	NA	NA	NA	NA	1.01504	2.28584	10.09346	NA	NA	NA	0.63237	NA	NA	0.98566	1.47024	0.59592	0.29035	0.29838	NA	1.18951	NA	NA	NA	NA	1.11682	3.43772	2.39804	3.58535	NA	NA	NA	NA	NA	0.59746	1.89532	0.58595	NA	0.60399	NA	1.21966
ko:K12065	NA	3.45566	5.5762	0.64831	0.19233	1.27106	4.62705	4.22368	2.69511	9.0559	2.01886	14.67475	25.11655	6.98932	0.74795	9.26515	12.55436	11.7663	4.63701	2.25475	1.11719	1.60665	4.50344	6.55275	1.1295	10.48269	2.4363	0.52877	3.21129	0.20325	2.09174	36.61596	25.32691	20.94344	11.56382	13.78284	17.17951	1.18119	5.30223	2.07644	7.07309	13.68814	6.32965	0.64485	8.57685	48.22068	5.86684	0.05713	6.54982	10.93285	0.74968	0.40492	1.5575	0.62204	0.16663	3.46228	NA	36.62416	1.5284	0.56611	1.53729	4.04299	4.05184	31.32199	35.53712	29.30847	75.46846	1.4459	1.13919	6.92282	0.7258	3.46314	20.18549	12.54469	3.84454	NA	4.73443	2.36304	0.9015
ko:K12066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.12869	3.01703	0.02569	NA	NA	NA	NA	0.65132	1.83595	0.36383	2.23994	5.13321	NA	NA	NA	NA	NA	NA	NA	NA	0.37138	10.37947	NA	2.03212	NA	NA	NA	NA	0.16369	NA	NA	NA	NA	1.38769	19.077	NA	NA	NA	0.01761	NA	NA	NA	0.00546	NA	NA	NA	0.41017	NA	NA	1.15197	0.05723	0.05053	NA	2.15034	NA	5.20586	0.05489	NA	0.24984	NA	0.37173	0.37861	0.04318	0.37936	NA	1.40966	1.61715	NA
ko:K12067	NA	0.63213	4.31302	NA	NA	NA	1.2479	NA	0.98566	NA	0.63246	7.75429	0.87181	0.6775	NA	NA	NA	NA	1.80188	0.85885	0.68517	NA	3.94248	NA	NA	NA	NA	0.6688	NA	NA	0.66354	1.92593	7.32826	0.63519	2.29673	NA	0.00428	NA	2.76762	NA	1.85067	1.25847	NA	0.63352	1.44859	28.66113	0.62476	NA	NA	2.79221	0.67391	NA	NA	NA	NA	NA	NA	9.93601	0.67972	NA	0.00896	NA	1.40301	0.54697	1.22627	0.5592	8.04555	NA	0.6637	1.71393	0.00455	1.35267	4.22568	2.56345	0.00399	NA	1.25373	3.97331	NA
ko:K12068	NA	NA	0.90468	NA	NA	NA	NA	NA	0.75446	NA	NA	11.69602	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09116	0.70719	NA	NA	1.41001	NA	NA	NA	NA	NA	2.32279	4.83083	NA	0.83071	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43233	14.44009	NA	NA	NA	1.42282	NA	NA	NA	NA	NA	NA	NA	2.50274	1.16531	NA	1.23316	NA	1.22728	1.36743	NA	1.27191	1.18384	NA	NA	0.93483	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K12069	NA	NA	NA	NA	NA	NA	NA	2.72506	2.62844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.29595	1.05046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.196	NA	NA	NA	1.14815	1.17714	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02421	NA	NA	NA	1.16371	2.31295	NA
ko:K12070	NA	50.61576	57.79509	3.7457	5.97568	5.51392	48.13903	30.69952	50.44501	3.74981	3.00126	6.95602	27.07665	6.60731	5.14943	10.17649	15.26546	7.79682	7.11684	12.2012	17.36395	9.98841	32.67727	9.01825	2.90345	10.52667	6.71601	3.36218	2.65371	0.22999	1.53428	20.12342	36.63426	6.42476	13.96294	15.41958	22.61408	15.71297	5.62249	5.90665	59.77147	16.12576	24.64633	19.39965	9.74844	18.56036	1.94942	1.55465	2.56341	2.81645	0.12566	17.68258	30.25049	37.24341	20.8392	18.35797	8.41338	24.84514	23.82834	3.5201	9.37474	7.70861	17.68606	4.00761	8.2685	1.66889	8.96014	11.31407	6.33817	29.42327	4.75998	10.05811	150.7518	102.76903	38.87993	6.39592	26.97855	29.08422	21.08444
ko:K12071	NA	3.25739	6.00577	0.49125	0.64416	0.77142	2.71503	3.1545	2.71786	7.23341	1.02438	3.10449	14.45778	4.11688	2.26126	5.32703	6.03092	5.61472	1.31831	0.60759	1.94023	1.76344	5.07958	3.4256	3.01616	2.03684	1.39225	1.13803	0.22085	0.81626	2.75796	22.80881	8.64129	10.86418	6.47944	1.39784	1.46752	0.61081	0.36223	0.51503	4.43837	0.17243	2.1664	0.0812	0.63468	13.13971	1.51124	0.13019	1.72834	1.87331	0.13013	0.40173	0.09789	0.23466	0.13347	2.96139	0.95652	24.54227	4.74218	0.91072	0.25918	1.45888	1.3927	3.83104	7.29214	1.88034	10.73278	4.34875	1.25152	10.98866	1.12532	5.36875	16.5729	11.62348	4.79864	0.27556	3.33843	4.64818	1.53397
ko:K12072	NA	13.18624	18.66882	1.10735	0.52932	2.99985	4.98423	0.59771	1.92174	9.70777	1.60643	8.13936	4.87269	0.62338	0.06885	0.61901	2.469	1.43539	1.20881	2.06534	1.75542	2.56929	2.24297	0.70766	0.25968	NA	2.58178	NA	0.19932	1.82778	1.30963	5.71093	6.76399	0.93631	2.64607	1.61705	0.02583	0.54844	0.62226	NA	3.61703	2.03014	NA	1.361	1.89801	40.42115	1.75635	NA	0.2981	1.61182	0.29169	1.43971	3.26668	2.27693	1.21433	2.51238	2.39605	19.23145	0.97385	NA	2.49127	3.41958	5.87617	1.55713	6.91713	6.57095	15.74199	0.26648	0.28429	4.59206	2.92845	1.05105	3.75161	3.16541	0.99499	0.64545	3.64891	3.46248	0.62134
ko:K12078	NA	NA	NA	NA	NA	NA	0.33104	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54555	2.90953	0.33315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46282	1.45611	0.48245	0.48077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52134	NA	NA	NA	NA	NA	NA	NA	1.57999	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3485	1.03997	8.53299	NA	0.50326	4.40331	4.10267	2.02084	NA	NA	NA	NA
